@relation out

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {'PHX','LAX','SFO','ANC','LAS','SLC','DEN','ONT','FAI','BQN','PSE','HNL','BIS','IYK','EWR','BOS','MKE','GFK','OMA','GSO','LMT','SEA','MCO','TPA','DLH','MSP','FAR','MFE','MSY','VPS','BWI','MAF','LWS','RST','ALB','DSM','CHS','MSN','JAX','SAT','PNS','BHM','LIT','SAV','BNA','ICT','ECP','DHN','MGM','CAE','PWM','ACV','EKO','PHL','ATL','PDX','RIC','BTR','HRL','MYR','TUS','SBN','CAK','TVC','CLE','ORD','DAY','MFR','BTV','TLH','TYS','DFW','FLL','AUS','CHA','CMH','LRD','BRO','CRP','LAN','PVD','FWA','JFK','LGA','OKC','PIT','PBI','ORF','DCA','AEX','SYR','SHV','VLD','BDL','FAT','BZN','RDM','LFT','IPL','EAU','ERI','BUF','IAH','MCI','AGS','ABI','GRR','LBB','CLT','LEX','MBS','MOD','AMA','SGF','AZO','ABE','SWF','BGM','AVP','FNT','GSP','ATW','ITH','TUL','COS','ELP','ABQ','SMF','STL','IAD','DTW','RDU','RSW','OAK','ROC','IND','CVG','MDW','SDF','ABY','TRI','XNA','ROA','MLI','LYH','EVV','HPN','FAY','EWN','CSG','GPT','MLU','MOB','OAJ','CHO','ILM','BMI','PHF','ACY','JAN','CID','GRK','HOU','CRW','HTS','PSC','BOI','SBP','CLD','PSP','SBA','MEM','MRY','GEG','RDD','PAH','CMX','SPI','EUG','CIC','PIH','SGU','COD','MIA','MHT','GRB','FSD','SJU','AVL','BFL','RAP','DRO','PIA','OGG','SIT','TXK','RNO','DAL','SCE','MEI','MDT','FCA','SJC','KOA','PLN','SAN','GNV','HLN','GJT','CPR','FSM','CMI','GTF','HDN','ITO','MTJ','HSV','BTM','BIL','COU','MSO','SMX','TWF','ISP','GCC','LIH','LNK','DAB','SNA','MQT','LGB','CWA','LSE','BUR','ACT','MHK','MOT','IDA','SUN','GTR','MLB','SRQ','JAC','ASE','LCH','JNU','ROW','BQK','YUM','FLG','EGE','GUC','EYW','RKS','BGR','ELM','ADQ','OTZ','OTH','STT','KTN','BET','SJT','CDC','CEC','SPS','SCC','STX','OME','MKG','WRG','TYR','BRW','GGG','PSG','BKG','YAK','CLL','SAF','CYS','LWB','CDV','FLO','BLI','DBQ','TOL','UTM','PIE','ADK','ABR','TEX','MMH','GUM'}
@attribute AirportTo {'CLT','DFW','SEA','IAH','MSP','DTW','ORD','ATL','PDX','JFK','SLC','HNL','PHX','MCO','OGG','LAX','KOA','ITO','SFO','MIA','IAD','SMF','PHL','LIH','DEN','LGA','MEM','CVG','YUM','CWA','MKE','BQN','FAI','LAS','ANC','BOS','LGB','FLL','SJU','EWR','DCA','BWI','RDU','MCI','TYS','SAN','ONT','OAK','MDW','BNA','DAL','CLE','JAX','JNU','RNO','ELP','SAT','OTZ','MBS','BDL','STL','HOU','AUS','SNA','SJC','LIT','TUS','TUL','CMH','LAN','IND','AMA','CRP','PIT','RKS','FWA','TPA','PBI','JAN','DSM','ADQ','GRB','PVD','ABQ','SDF','RSW','MSY','BUR','BOI','TLH','BHM','ACV','ORF','BET','KTN','RIC','SRQ','BTR','XNA','MHT','GRR','SBN','SBA','ROA','CID','GPT','MFR','SGU','HPN','OMA','OTH','GSP','LMT','BUF','MSN','BFL','CAE','HRL','OKC','SYR','COS','BTV','CDC','SCC','DAY','SJT','TVC','ROC','ISP','MRY','SBP','MLI','MOB','CIC','SAV','FAT','EKO','GEG','ECP','LFT','SUN','HSV','SHV','CHA','CAK','BZN','MAF','GSO','MDT','PHF','ICT','AZO','RAP','CHS','CLD','MKG','VPS','PIH','ATW','AGS','PNS','BIL','SPI','FAR','CPR','PIA','SPS','TWF','LBB','ALB','CEC','DRO','GJT','GNV','RST','AVL','GRK','PSP','LEX','TRI','SGF','FSM','RDD','OME','MFE','LSE','BMI','MYR','FAY','FSD','EUG','MGM','EVV','MLB','FNT','STT','WRG','ABE','BIS','MOT','MLU','GFK','RDM','COU','LRD','PSC','MOD','PWM','ILM','ABY','CRW','TXK','BRO','BRW','EYW','DAB','ROW','ABI','EAU','TYR','MSO','FLG','CSG','VLD','DHN','OAJ','AEX','CHO','SAF','GGG','FCA','ASE','BKG','MHK','LNK','MQT','YAK','GTR','SMX','SWF','ITH','AVP','ELM','BGM','SIT','PSG','CYS','CLL','SCE','LWB','LCH','GCC','IYK','LWS','COD','HLN','BQK','GTF','DLH','BTM','EGE','IDA','JAC','HDN','MTJ','CMX','CMI','CDV','LYH','ACT','STX','IPL','PAH','HTS','MEI','BLI','ERI','EWN','FLO','ACY','DBQ','TOL','GUC','PLN','BGR','PSE','PIE','UTM','ADK','ABR','TEX','MMH','GUM'}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
DL, 1273, CMH, ATL, 3, 420 , 115, 0
DL, 1402, TPA, MEM, 3, 420 , 122, 0
DL, 1415, SAT, DTW, 3, 420 , 185, 0
DL, 1477, ORD, ATL, 3, 420 , 125, 1
DL, 1498, FLL, LGA, 3, 420 , 174, 1
DL, 1547, LGA, ATL, 3, 420 , 164, 0
DL, 1550, LAS, MSP, 3, 420 , 193, 0
DL, 1769, ATL, MCO, 3, 420 , 82, 0
DL, 1821, MIA, JFK, 3, 420 , 176, 0
DL, 1996, MSP, LGA, 3, 420 , 175, 1
DL, 2094, MLB, ATL, 3, 420 , 113, 0
DL, 210, LAS, JFK, 3, 420 , 295, 1
DL, 2120, ORD, DTW, 3, 420 , 90, 1
DL, 2145, PVD, ATL, 3, 420 , 179, 0
DL, 2147, MHT, ATL, 3, 420 , 184, 0
DL, 2178, DTW, CLT, 3, 420 , 116, 0
DL, 2236, DFW, MSP, 3, 420 , 142, 0
DL, 2276, MCO, LGA, 3, 420 , 150, 1
DL, 2298, SRQ, ATL, 3, 420 , 105, 0
DL, 2452, MSY, LGA, 3, 420 , 175, 1
DL, 2533, BOS, MCO, 3, 420 , 205, 0
DL, 2599, MSP, PHX, 3, 420 , 212, 1
DL, 2610, DFW, ATL, 3, 420 , 130, 1
DL, 2630, MSP, BOS, 3, 420 , 166, 0
DL, 2646, PHX, ATL, 3, 420 , 208, 0
DL, 2663, JFK, LAX, 3, 420 , 394, 1
DL, 2787, FAR, MSP, 3, 420 , 81, 1
DL, 2923, MSP, MCO, 3, 420 , 198, 0
DL, 2927, MSP, MCI, 3, 420 , 95, 1
DL, 2937, MSN, DTW, 3, 420 , 84, 0
DL, 2944, DTW, EWR, 3, 420 , 107, 1
DL, 2952, TPA, LGA, 3, 420 , 159, 1
DL, 339, LIT, ATL, 3, 420 , 95, 0
DL, 749, JAC, SLC, 3, 420 , 57, 1
EV, 5136, FAY, ATL, 3, 420 , 97, 1
EV, 5267, CAK, ATL, 3, 420 , 129, 0
EV, 5484, ECP, ATL, 3, 420 , 80, 0
EV, 5580, STL, DCA, 3, 420 , 123, 0
EV, 7307, BOS, DTW, 3, 420 , 150, 0
F9, 128, DEN, DFW, 3, 420 , 110, 0
F9, 401, DEN, LAX, 3, 420 , 145, 0
F9, 766, LAS, DEN, 3, 420 , 110, 0
FL, 1091, IND, MCO, 3, 420 , 144, 0
FL, 1206, RIC, MCO, 3, 420 , 131, 0
FL, 1218, MDW, SRQ, 3, 420 , 154, 0
FL, 1222, PIT, FLL, 3, 420 , 171, 1
FL, 1601, DFW, MCO, 3, 420 , 149, 0
FL, 363, LGA, ATL, 3, 420 , 153, 0
FL, 481, BWI, MCO, 3, 420 , 140, 0
FL, 60, LAX, ATL, 3, 420 , 250, 0
FL, 754, HSV, BWI, 3, 420 , 110, 0
FL, 868, MSP, ATL, 3, 420 , 156, 0
MQ, 2710, XNA, DFW, 3, 420 , 75, 0
MQ, 2818, MGM, DFW, 3, 420 , 125, 0
MQ, 2903, VPS, DFW, 3, 420 , 140, 0
MQ, 3049, SAN, LAX, 3, 420 , 50, 0
MQ, 3244, DFW, BTR, 3, 420 , 80, 0
MQ, 3616, IND, MIA, 3, 420 , 170, 1
MQ, 3624, PNS, MIA, 3, 420 , 100, 0
MQ, 3629, MIA, BNA, 3, 420 , 145, 0
MQ, 3678, MIA, TLH, 3, 420 , 85, 0
MQ, 4093, GRB, ORD, 3, 420 , 65, 0
MQ, 4100, TYS, ORD, 3, 420 , 110, 0
MQ, 4132, ORD, MCI, 3, 420 , 90, 1
MQ, 4280, HSV, ORD, 3, 420 , 130, 0
MQ, 4534, LGA, XNA, 3, 420 , 220, 0
OH, 6315, RDU, MCO, 3, 420 , 120, 0
OH, 6327, CLT, CVG, 3, 420 , 101, 1
OH, 6331, RDU, LGA, 3, 420 , 101, 0
OH, 6382, AZO, DTW, 3, 420 , 60, 0
OH, 6384, IAH, CVG, 3, 420 , 135, 0
OH, 6396, STL, RDU, 3, 420 , 121, 0
OH, 6578, CLE, DTW, 3, 420 , 59, 0
OH, 6581, RDU, BOS, 3, 420 , 130, 0
OH, 6628, DFW, CVG, 3, 420 , 131, 0
OH, 6680, ATW, DTW, 3, 420 , 79, 0
OH, 6718, MDT, CVG, 3, 420 , 105, 0
OO, 4594, CID, MSP, 3, 420 , 63, 0
OO, 4626, SFO, LAX, 3, 420 , 75, 0
OO, 6329, SFO, ACV, 3, 420 , 86, 0
OO, 6703, ATL, ORD, 3, 420 , 117, 0
OO, 6738, ASE, DEN, 3, 420 , 55, 0
UA, 144, SFO, DEN, 3, 420 , 165, 0
UA, 373, LGA, ORD, 3, 420 , 157, 0
UA, 415, MSY, DEN, 3, 420 , 186, 0
UA, 440, SNA, DEN, 3, 420 , 155, 1
UA, 536, ORD, LGA, 3, 420 , 132, 1
UA, 603, DCA, ORD, 3, 420 , 127, 0
UA, 819, EWR, ORD, 3, 420 , 162, 0
UA, 934, HNL, LAX, 3, 420 , 343, 0
US, 1059, SAT, CLT, 3, 420 , 160, 0
US, 1123, MSP, CLT, 3, 420 , 158, 0
US, 1274, MHT, PHL, 3, 420 , 93, 0
US, 127, MKE, PHX, 3, 420 , 249, 0
US, 1428, MCO, CLT, 3, 420 , 98, 0
US, 1455, TPA, CLT, 3, 420 , 100, 1
US, 1507, BWI, CLT, 3, 420 , 97, 0
US, 1567, IAD, CLT, 3, 420 , 87, 0
US, 1935, BUF, PHL, 3, 420 , 81, 1
US, 2023, BOS, DCA, 3, 420 , 100, 0
US, 2116, LGA, BOS, 3, 420 , 65, 0
US, 2117, BOS, LGA, 3, 420 , 82, 0
US, 2160, DCA, LGA, 3, 420 , 81, 0
US, 2163, LGA, DCA, 3, 420 , 71, 1
US, 231, BOI, PHX, 3, 420 , 126, 0
US, 245, FLL, PHX, 3, 420 , 315, 1
US, 433, LAS, PHL, 3, 420 , 280, 0
US, 807, DCA, PHX, 3, 420 , 320, 1
US, 943, ORF, CLT, 3, 420 , 85, 0
US, 963, IND, CLT, 3, 420 , 102, 1
US, 972, JAX, CLT, 3, 420 , 83, 0
US, 986, FLL, DCA, 3, 420 , 145, 0
US, 995, RIC, CLT, 3, 420 , 76, 1
WN, 1006, BOI, DEN, 3, 420 , 110, 1
WN, 1083, MDW, MSP, 3, 420 , 90, 1
WN, 1231, ISP, TPA, 3, 420 , 185, 0
WN, 1237, MDW, CLE, 3, 420 , 75, 0
WN, 128, MDW, LAX, 3, 420 , 270, 1
WN, 1414, HRL, SAT, 3, 420 , 55, 0
WN, 1468, STL, BNA, 3, 420 , 65, 0
WN, 1, DAL, HOU, 3, 420 , 60, 1
WN, 2121, SMF, SEA, 3, 420 , 115, 0
WN, 2297, TPA, BNA, 3, 420 , 115, 1
WN, 2716, MDW, IAD, 3, 420 , 105, 0
WN, 2725, PIT, TPA, 3, 420 , 155, 0
WN, 2959, BDL, MCO, 3, 420 , 185, 0
WN, 311, OKC, PHX, 3, 420 , 155, 1
WN, 3338, SJC, SEA, 3, 420 , 130, 1
WN, 3412, MDW, MCO, 3, 420 , 160, 0
WN, 3496, LIT, PHX, 3, 420 , 195, 1
WN, 441, SDF, PHX, 3, 420 , 255, 1
WN, 458, OAK, ONT, 3, 420 , 70, 0
WN, 465, SAN, MCI, 3, 420 , 190, 1
WN, 474, AUS, BWI, 3, 420 , 180, 0
WN, 4, HOU, DAL, 3, 420 , 60, 0
WN, 500, OAK, SAN, 3, 420 , 85, 0
WN, 542, MDW, PIT, 3, 420 , 80, 0
WN, 598, MCI, DEN, 3, 420 , 120, 1
WN, 605, DEN, SLC, 3, 420 , 95, 0
WN, 794, TPA, BWI, 3, 420 , 130, 1
WN, 825, BWI, MHT, 3, 420 , 75, 0
WN, 827, MHT, PHL, 3, 420 , 95, 0
WN, 845, PHL, MCO, 3, 420 , 165, 0
WN, 892, BHM, BWI, 3, 420 , 110, 0
WN, 894, DAL, MSY, 3, 420 , 80, 1
WN, 917, LAX, RNO, 3, 420 , 80, 0
WN, 979, MSY, HOU, 3, 420 , 75, 0
XE, 2102, LCH, IAH, 3, 420 , 44, 0
XE, 2137, LFT, IAH, 3, 420 , 64, 0
XE, 2220, SHV, IAH, 3, 420 , 62, 0
XE, 2360, EWR, DTW, 3, 420 , 119, 0
XE, 2448, LIT, IAH, 3, 420 , 85, 1
XE, 2526, EWR, GRR, 3, 420 , 134, 0
YV, 2602, SAV, CLT, 3, 420 , 72, 0
YV, 2978, SFO, LAS, 3, 420 , 85, 0
YV, 7267, PWM, ORD, 3, 420 , 177, 0
FL, 599, ROC, ATL, 3, 421 , 150, 0
OH, 6373, JAN, DCA, 3, 421 , 134, 0
OO, 6382, SFO, BOI, 3, 421 , 92, 1
UA, 149, ORD, SFO, 3, 422 , 286, 1
DL, 1429, JFK, LAS, 3, 423 , 357, 0
DL, 2575, GSO, ATL, 3, 423 , 92, 0
HA, 217, KOA, HNL, 3, 423 , 42, 0
UA, 264, PHX, DEN, 3, 424 , 111, 0
UA, 944, LAX, ORD, 3, 424 , 241, 0
9E, 3854, MSP, CLE, 3, 425 , 115, 0
AA, 1026, DFW, MCI, 3, 425 , 95, 0
AA, 1041, BOS, ORD, 3, 425 , 190, 0
AA, 1495, JAX, DFW, 3, 425 , 175, 0
AA, 1912, PHX, DFW, 3, 425 , 140, 0
AA, 1922, ABQ, DFW, 3, 425 , 105, 0
AA, 24, SFO, JFK, 3, 425 , 325, 1
AA, 518, MIA, JFK, 3, 425 , 165, 0
AA, 621, MSP, DFW, 3, 425 , 165, 0
AA, 728, LAS, DFW, 3, 425 , 160, 0
AA, 879, TUL, DFW, 3, 425 , 70, 0
AA, 941, LGA, MIA, 3, 425 , 195, 0
AS, 36, SEA, MSP, 3, 425 , 199, 0
AS, 582, PDX, SNA, 3, 425 , 144, 0
B6, 1212, BUF, BOS, 3, 425 , 86, 0
B6, 26, FLL, JFK, 3, 425 , 160, 1
CO, 239, MIA, EWR, 3, 425 , 170, 1
DL, 1124, LAX, SFO, 3, 425 , 82, 0
DL, 1575, IND, ATL, 3, 425 , 115, 0
DL, 1841, DTW, TPA, 3, 425 , 167, 0
DL, 1851, MSP, LAS, 3, 425 , 213, 0
DL, 2434, TPA, DCA, 3, 425 , 124, 0
DL, 2665, DCA, MCO, 3, 425 , 151, 0
DL, 2922, PHX, DTW, 3, 425 , 230, 0
EV, 5302, SHV, ATL, 3, 425 , 113, 1
HA, 332, HNL, ITO, 3, 425 , 50, 0
MQ, 2980, CSG, DFW, 3, 425 , 150, 1
MQ, 3638, MIA, CMH, 3, 425 , 160, 0
MQ, 3640, CMH, MIA, 3, 425 , 170, 0
MQ, 3893, ORD, PHL, 3, 425 , 120, 0
MQ, 4042, SGF, ORD, 3, 425 , 105, 0
MQ, 4066, ORD, DSM, 3, 425 , 80, 0
MQ, 4186, LSE, ORD, 3, 425 , 70, 1
MQ, 4312, FWA, ORD, 3, 425 , 60, 1
OH, 6516, MSP, JFK, 3, 425 , 165, 0
OO, 4471, MSP, IAH, 3, 425 , 171, 1
OO, 6504, ORD, SBN, 3, 425 , 41, 1
UA, 101, ORD, LAX, 3, 425 , 276, 0
UA, 594, CMH, ORD, 3, 425 , 84, 0
UA, 6, SFO, JFK, 3, 425 , 335, 0
US, 1157, DTW, PHL, 3, 425 , 99, 0
US, 1807, PIT, PHL, 3, 425 , 81, 0
US, 1831, DFW, CLT, 3, 425 , 145, 1
US, 1942, ILM, CLT, 3, 425 , 64, 0
US, 484, DEN, PHL, 3, 425 , 210, 1
WN, 1076, HOU, LAX, 3, 425 , 225, 1
WN, 1149, SMF, BUR, 3, 425 , 70, 0
WN, 1286, MCI, LAS, 3, 425 , 195, 1
WN, 1330, PDX, SMF, 3, 425 , 85, 0
WN, 1424, SFO, SAN, 3, 425 , 85, 0
WN, 1500, BOS, PHL, 3, 425 , 100, 1
WN, 1812, MCI, MDW, 3, 425 , 90, 1
WN, 1852, PHL, BOS, 3, 425 , 85, 0
WN, 1992, DAL, SAT, 3, 425 , 65, 1
WN, 2198, OKC, STL, 3, 425 , 80, 0
WN, 2397, MCO, MDW, 3, 425 , 175, 0
WN, 3309, BUR, SMF, 3, 425 , 75, 0
WN, 3418, PHL, PIT, 3, 425 , 75, 0
WN, 3504, PBI, TPA, 3, 425 , 50, 0
WN, 388, ELP, PHX, 3, 425 , 80, 1
WN, 417, BWI, STL, 3, 425 , 145, 0
WN, 599, PHX, SMF, 3, 425 , 130, 0
WN, 759, SJC, ONT, 3, 425 , 70, 0
WN, 922, SMF, SNA, 3, 425 , 90, 1
WN, 943, STL, MCI, 3, 425 , 70, 0
YV, 2607, MDT, CLT, 3, 425 , 102, 0
YV, 2944, AUS, CLT, 3, 425 , 157, 1
OO, 6879, SFO, SBA, 3, 426 , 81, 0
XE, 5906, ORD, ROA, 3, 426 , 95, 0
F9, 472, MKE, RSW, 3, 427 , 181, 1
UA, 386, SEA, DEN, 3, 427 , 168, 1
UA, 527, ORD, BWI, 3, 427 , 113, 0
OO, 6394, FCA, DEN, 3, 428 , 130, 0
OO, 6656, JAC, DEN, 3, 429 , 87, 1
YV, 7268, CHS, ORD, 3, 429 , 143, 0
9E, 3936, GRB, DTW, 3, 430 , 80, 1
9E, 4185, PIT, MEM, 3, 430 , 143, 0
AA, 1061, JFK, MIA, 3, 430 , 210, 0
AA, 1109, DFW, AUS, 3, 430 , 60, 0
AA, 1599, DAY, DFW, 3, 430 , 175, 0
AA, 1907, DCA, MIA, 3, 430 , 165, 0
AA, 1985, PHL, SJU, 3, 430 , 230, 0
AA, 202, LAX, MIA, 3, 430 , 285, 0
AA, 2385, DFW, IAH, 3, 430 , 75, 0
AA, 323, BNA, DFW, 3, 430 , 135, 0
AA, 430, DFW, STL, 3, 430 , 90, 0
AA, 581, DCA, STL, 3, 430 , 140, 0
AS, 530, SEA, ONT, 3, 430 , 147, 0
B6, 290, LGB, SEA, 3, 430 , 163, 0
B6, 350, BUR, JFK, 3, 430 , 314, 1
CO, 1014, DFW, IAH, 3, 430 , 66, 0
DL, 1060, MCO, LAX, 3, 430 , 340, 0
DL, 1134, MSP, GRR, 3, 430 , 85, 0
DL, 1205, MSP, SLC, 3, 430 , 185, 1
DL, 1962, DTW, PHL, 3, 430 , 110, 0
DL, 2071, SEA, SLC, 3, 430 , 131, 0
DL, 2366, JAX, LGA, 3, 430 , 143, 1
DL, 2651, PHL, SLC, 3, 430 , 318, 0
DL, 301, CLT, ATL, 3, 430 , 91, 1
DL, 303, MCO, SLC, 3, 430 , 304, 0
EV, 5383, SWF, ATL, 3, 430 , 160, 1
EV, 5403, GRR, MEM, 3, 430 , 122, 0
EV, 7354, AEX, ATL, 3, 430 , 114, 0
FL, 1244, FNT, MCO, 3, 430 , 172, 0
FL, 227, LAS, MKE, 3, 430 , 208, 0
FL, 533, MEM, ATL, 3, 430 , 76, 1
FL, 950, FLL, BWI, 3, 430 , 145, 0
MQ, 2970, AEX, DFW, 3, 430 , 80, 0
MQ, 3298, DFW, HOU, 3, 430 , 65, 0
MQ, 3396, MAF, DFW, 3, 430 , 75, 0
MQ, 3604, CVG, MIA, 3, 430 , 170, 0
MQ, 3658, GSO, MIA, 3, 430 , 135, 0
MQ, 3825, SLC, ORD, 3, 430 , 200, 0
MQ, 3876, XNA, ORD, 3, 430 , 105, 0
MQ, 3928, SYR, ORD, 3, 430 , 145, 0
MQ, 3955, ORD, CID, 3, 430 , 60, 0
MQ, 4331, ORD, BNA, 3, 430 , 90, 0
MQ, 4372, BDL, ORD, 3, 430 , 170, 0
MQ, 4512, XNA, LGA, 3, 430 , 175, 0
OH, 6258, LGA, RDU, 3, 430 , 115, 0
OH, 6451, CVG, MSP, 3, 430 , 133, 1
OH, 6625, RDU, IND, 3, 430 , 119, 0
OH, 6752, GEG, MSP, 3, 430 , 180, 0
OO, 4672, BUR, SLC, 3, 430 , 114, 0
OO, 6276, BUR, SFO, 3, 430 , 80, 0
UA, 5, JFK, SFO, 3, 430 , 404, 0
UA, 739, MCO, DEN, 3, 430 , 256, 0
US, 1212, PBI, DCA, 3, 430 , 136, 0
US, 1288, RDU, PHL, 3, 430 , 82, 0
US, 1696, IAH, CLT, 3, 430 , 144, 0
US, 308, ATL, CLT, 3, 430 , 75, 0
US, 4, ORD, PHX, 3, 430 , 244, 1
US, 679, STL, PHX, 3, 430 , 227, 1
US, 957, PIT, CLT, 3, 430 , 96, 0
WN, 1015, SAT, BWI, 3, 430 , 190, 0
WN, 1259, BWI, BNA, 3, 430 , 120, 0
WN, 1334, RDU, MDW, 3, 430 , 125, 0
WN, 156, MSP, MDW, 3, 430 , 100, 0
WN, 1831, BWI, LAS, 3, 430 , 330, 1
WN, 198, ABQ, HOU, 3, 430 , 120, 0
WN, 2553, SAN, RNO, 3, 430 , 90, 0
WN, 274, ISP, MCO, 3, 430 , 170, 1
WN, 2984, PHX, LAX, 3, 430 , 85, 0
WN, 3506, PHX, OAK, 3, 430 , 125, 0
WN, 3667, JAX, ORF, 3, 430 , 90, 0
WN, 595, BUR, SJC, 3, 430 , 65, 0
WN, 618, PVD, BWI, 3, 430 , 90, 0
XE, 2009, BTR, IAH, 3, 430 , 70, 0
XE, 2398, TUL, EWR, 3, 430 , 170, 0
XE, 2525, IAH, GPT, 3, 430 , 73, 0
B6, 1290, PIT, BOS, 3, 431 , 94, 0
DL, 2379, SDF, ATL, 3, 431 , 89, 0
OO, 6640, BFL, SFO, 3, 431 , 79, 0
UA, 147, SAN, SFO, 3, 431 , 101, 0
OO, 6873, PSP, DEN, 3, 432 , 131, 0
HA, 201, ITO, HNL, 3, 433 , 49, 0
OO, 6546, PDX, MFR, 3, 433 , 61, 0
OO, 7770, SLC, SGU, 3, 433 , 81, 0
UA, 445, BWI, DEN, 3, 433 , 253, 0
DL, 1179, STL, ATL, 3, 434 , 99, 1
FL, 494, CLT, BWI, 3, 434 , 86, 0
OO, 6530, COD, DEN, 3, 434 , 82, 1
YV, 2608, CHS, CLT, 3, 434 , 66, 0
YV, 7291, IAD, LGA, 3, 434 , 75, 1
9E, 3720, TYS, DTW, 3, 435 , 108, 0
9E, 3805, CLE, MEM, 3, 435 , 144, 1
9E, 3894, TUL, MSP, 3, 435 , 125, 1
9E, 4045, HPN, ATL, 3, 435 , 158, 1
AA, 1123, DFW, PHX, 3, 435 , 165, 0
AA, 118, LAX, JFK, 3, 435 , 325, 1
AA, 1322, DFW, DTW, 3, 435 , 160, 0
AA, 1341, ORD, SFO, 3, 435 , 285, 0
AA, 25, BOS, LAX, 3, 435 , 390, 0
AA, 268, SEA, JFK, 3, 435 , 315, 1
AA, 303, LGA, ORD, 3, 435 , 165, 0
AA, 394, ORD, LGA, 3, 435 , 120, 0
AA, 444, SAT, ORD, 3, 435 , 165, 0
AA, 513, TPA, SJU, 3, 435 , 165, 1
AA, 704, DFW, LGA, 3, 435 , 194, 1
AA, 812, SEA, DFW, 3, 435 , 235, 0
B6, 127, ROC, JFK, 3, 435 , 78, 0
B6, 191, JFK, LAS, 3, 435 , 349, 0
B6, 495, BOS, DEN, 3, 435 , 280, 0
B6, 572, PBI, HPN, 3, 435 , 158, 0
CO, 1157, EWR, ORD, 3, 435 , 163, 0
DL, 1093, ATL, IAD, 3, 435 , 100, 0
DL, 1165, RDU, ATL, 3, 435 , 97, 0
DL, 1480, SFO, ATL, 3, 435 , 269, 0
DL, 1501, BOS, ATL, 3, 435 , 190, 0
DL, 1657, CVG, ATL, 3, 435 , 105, 0
DL, 1672, TPA, ATL, 3, 435 , 102, 0
DL, 1709, MSP, DEN, 3, 435 , 135, 0
DL, 1725, BWI, ATL, 3, 435 , 131, 1
DL, 2043, EWR, ATL, 3, 435 , 161, 0
DL, 2065, BDL, ATL, 3, 435 , 175, 0
DL, 2188, MSP, PHL, 3, 435 , 156, 1
DL, 2788, MSP, MKE, 3, 435 , 71, 1
DL, 2831, LGA, DTW, 3, 435 , 125, 0
DL, 2914, SEA, MSP, 3, 435 , 195, 0
DL, 2965, JFK, SFO, 3, 435 , 385, 1
EV, 5073, LEX, ATL, 3, 435 , 91, 1
EV, 5160, BTR, ATL, 3, 435 , 102, 0
EV, 5339, TRI, ATL, 3, 435 , 77, 0
FL, 1461, MDW, MCO, 3, 435 , 159, 0
FL, 660, HPN, ATL, 3, 435 , 145, 1
MQ, 2946, LCH, DFW, 3, 435 , 80, 0
MQ, 3633, MIA, CLT, 3, 435 , 120, 0
MQ, 3672, SDF, MIA, 3, 435 , 155, 0
MQ, 4154, CMH, ORD, 3, 435 , 85, 0
MQ, 4396, RDU, DCA, 3, 435 , 65, 0
OH, 6493, GSO, DTW, 3, 435 , 125, 1
OH, 6611, RDU, MEM, 3, 435 , 139, 0
OH, 6762, OKC, MSP, 3, 435 , 129, 0
OO, 4597, DEN, SLC, 3, 435 , 97, 0
OO, 6734, MSO, DEN, 3, 435 , 123, 0
OO, 7016, ORD, HPN, 3, 435 , 121, 1
UA, 328, LAX, DEN, 3, 435 , 152, 1
US, 1023, BDL, PHL, 3, 435 , 86, 0
US, 1612, PHL, BOS, 3, 435 , 78, 0
US, 1678, TPA, DCA, 3, 435 , 125, 0
US, 1937, BOS, PHL, 3, 435 , 101, 0
US, 1989, RDU, CLT, 3, 435 , 65, 0
US, 27, MCO, PHX, 3, 435 , 298, 0
US, 621, TPA, PHX, 3, 435 , 288, 1
US, 969, MCI, CLT, 3, 435 , 133, 0
WN, 1178, DAL, STL, 3, 435 , 95, 1
WN, 1285, SFO, MDW, 3, 435 , 250, 1
WN, 1441, LAX, OAK, 3, 435 , 75, 0
WN, 1510, SDF, BWI, 3, 435 , 85, 0
WN, 1577, HOU, PHX, 3, 435 , 180, 1
WN, 2547, ORF, MCO, 3, 435 , 125, 0
WN, 2655, TUS, LAS, 3, 435 , 80, 1
WN, 277, LAX, MCI, 3, 435 , 190, 0
WN, 289, PHX, SFO, 3, 435 , 130, 1
WN, 384, TUL, STL, 3, 435 , 70, 0
WN, 507, TPA, LAS, 3, 435 , 310, 1
WN, 526, BWI, BOS, 3, 435 , 80, 0
WN, 646, OAK, MDW, 3, 435 , 250, 1
WN, 706, DTW, BWI, 3, 435 , 95, 1
WN, 807, ONT, OAK, 3, 435 , 75, 0
WN, 888, BUR, OAK, 3, 435 , 75, 0
WN, 961, OMA, PHX, 3, 435 , 180, 1
XE, 2240, IAH, RDU, 3, 435 , 148, 0
XE, 5927, ICT, ORD, 3, 435 , 110, 1
YV, 1048, LIH, HNL, 3, 435 , 29, 0
DL, 2003, OMA, MSP, 3, 436 , 74, 0
CO, 1455, PBI, EWR, 3, 437 , 163, 0
OO, 3077, IND, MKE, 3, 437 , 63, 0
OO, 6900, ORD, OMA, 3, 437 , 90, 1
XE, 2761, RIC, EWR, 3, 437 , 69, 0
OO, 7049, PDX, OTH, 3, 438 , 58, 0
